_exported_at;_system_object_id;objekttitel#de-DE;objekttitel#en-US;ppn;signatur_ama
2025-11-25T10:11:32+01:00;722841;Bonzenga ya Bateke / Choc Stars;;321384628;R 720 321384628
2025-11-25T10:11:32+01:00;722842;Mbuma Elengi / Choc Stars;;321385047;R 721 321385047
2025-11-25T10:11:32+01:00;722843;Doudou / Lita Bembo Libeki & Stukas ba kolo kuanga;;321386078;R 722 321386078
2025-11-25T10:11:32+01:00;722844;Bouquet de fleurs / Langa Langa Stars;;321403878;R 723 321403878
2025-11-25T10:11:32+01:00;722845;Soleil / Langa Langa Stars;;321404297;R 724 321404297
2025-11-25T10:11:32+01:00;722846;Eliyo / Langa Langa Stars;;321404831;R 725 321404831
2025-11-25T10:11:32+01:00;722847;Sango mabala commission / Victoria Eleison;;321409361;R 726 321409361
2025-11-25T10:11:32+01:00;722848;Explosion / Victoria Eleison;;321409817;R 727 321409817
2025-11-25T10:11:32+01:00;722849;Bwana : akufa lobi akomi moto / Les Choc Stars;;32155650X;R 728 32155650X
2025-11-25T10:11:32+01:00;722850;Nasambue / Shama Shama;;32155678X;R 729 32155678X
2025-11-25T10:11:32+01:00;722851;Faux Parisien / Historia;;321557360;R 730 321557360
2025-11-25T10:11:32+01:00;722852;Mariana / Grand Minzoto Wéla Wéla;;321557891;R 731 321557891
2025-11-25T10:11:32+01:00;722853;Dindo Yogo chante Piscos / Dindo Yogo;;321558626;R 732 321558626
2025-11-25T10:11:32+01:00;722854;Oko Ndizo Mbongwana Emonani / Choc Stars;;321558960;R 733 321558960
2025-11-25T10:11:32+01:00;722855;Basongueur / M'Pongo Love;;321560841;R 735 321560841
2025-11-25T10:11:32+01:00;722856;"Pamelo Mounk'a propulse Diany Bakela / Diany Bakela ; Pamelo Mounk'a";;321562194;R 736 321562194
2025-11-25T10:11:32+01:00;722857;Mokili compliqué / M'Pongo Love;;321575156;R 738 321575156
2025-11-25T10:11:32+01:00;722858;Ah mony / M'Pongo Love;;321623916;R 739 321623916
2025-11-25T10:11:32+01:00;722859;Munanga / Tshala Muana;;321624394;R 3212 321624394
2025-11-25T10:11:32+01:00;722860;Tshibola / Tshala Muana. Choc Stars du Zaire. Ben Nyamabo;;321634039;R 742 321634039
2025-11-25T10:11:32+01:00;722861;Bola Bola / Jolie Detta;;321640551;R 743 321640551
2025-11-25T10:11:32+01:00;722862;C'est trop tard / Jolie Detta;;321640691;R 744 321640691
2025-11-25T10:11:32+01:00;722863;Pare-Chocs / Vonga Aye;;321648625;R 745 321648625
2025-11-25T10:11:32+01:00;722864;Likayabo / Abeti Masikini;;321696662;R 749 321696662
2025-11-25T10:11:32+01:00;722865;I love you : le disc d'or d'Abeti / Abeti. Orchestre: Les Redoutables;;321697014;R 750 321697014
2025-11-25T10:11:32+01:00;722866;Keba na mifiti / Abeti Masikini. Orchestre: Les Redoutables;;321697634;R 751 321697634
2025-11-25T10:11:32+01:00;722867;Visages / Abeti;;321781511;R 752 321781511
2025-11-25T10:11:32+01:00;722868;Abeti à Paris / Masikini Abeti;;321781872;R 753 321781872
2025-11-25T10:11:32+01:00;722869;10e anniversaire / Abeti Masikini;;321782224;R 754 321782224
2025-11-25T10:11:32+01:00;722870;Bayina / Meady et l'orchestre Zaina Choc du Zaire;;321784715;R 755 321784715
2025-11-25T10:11:32+01:00;722871;"Mbonguela mwana / Antoine Pepyto ; Mangungu Cley et l'Orchestre Spiritus";;321786521;R 756 321786521
2025-11-25T10:11:32+01:00;722872;Antoine / Ange Linaud et l'orchestre Tembo du Congo Brazzaville;;321787420;R 757 321787420
2025-11-25T10:11:32+01:00;722873;"Santu Santana / Antoine Pepyto ; Mangungu Cley";;321838491;R 758 321838491
2025-11-25T10:11:32+01:00;722874;Petit modèle / Ange Linaud;;321838858;R 759 321838858
2025-11-25T10:11:32+01:00;722875;Jaminata / Choc Stars;;321839145;R 760 321839145
2025-11-25T10:11:32+01:00;722876;Amour infini Bakutu / Choc Stars;;321839277;R 761 321839277
2025-11-25T10:11:32+01:00;722877;Zaiko Wawawa / Pela Simba;;321849701;R 762 321849701
2025-11-25T10:11:32+01:00;722878;Elle ignore tout de moi / Jean Raph Loumbet;;321850777;R 763 321850777
2025-11-25T10:11:32+01:00;722879;Africa Walla / Nzongo'Soul;;32191953X;R 769 32191953X
2025-11-25T10:11:32+01:00;722880;Assetou oun Diarabi / Pamelo Mounk'a;;32231710X;R 770 32231710X
2025-11-25T10:11:32+01:00;722881;La carte qui gagne / Evoloko Jocker de Langa Langa Stars;;322318750;R 773 322318750
2025-11-25T10:11:32+01:00;722882;Yaka - Muziek / Gérard Ciparisse;;322339685;R 782 322339685
2025-11-25T10:11:32+01:00;722883;Lunda - Muziek / Jos Gansemans;;322357144;R 784 322357144
2025-11-25T10:11:32+01:00;722884;Tshokwe - Zaire / Barbara Schmidt-Wrenger;;322358671;R 783 322358671
2025-11-25T10:11:32+01:00;722885;1 x 2=mabé / Le Prince Youlou Mabiala;;322420814;R 778 322420814
2025-11-25T10:11:32+01:00;722886;Avec Ya Tamba;;322422515;R 780 322422515
2025-11-25T10:11:32+01:00;722887;Kizowa Jolino chante à bas la violence / Kiezowa Jolino assisté de Carlito & Nyboma;;322654114;R 791 322654114
2025-11-25T10:11:32+01:00;722888;Banatha / Tadi-Zézé;;322742803;R 800 322742803
2025-11-25T10:11:32+01:00;722889;"Cessez le feu / Tout Choc Anti-Choc Zaiko Langa-Langa ""Familia Dei"" présente le Duc Legi-Lenga Man";;32277876X;R 802 32277876X
2025-11-25T10:11:32+01:00;722890;Chandra / Le Commandant de Bord Josky Kiambukuta du Tout Puissant O.K. Jazz;;322780098;R 803 322780098
2025-11-25T10:11:32+01:00;722891;Molangi ya malasi / Wenge-Musica Aile Paris;;322782473;R 804 322782473
2025-11-25T10:11:32+01:00;722892;"Les surdoués du clan Langa-Langa / Gina-wa-Gina ; Papa Wemba ; Evoloko Lay-Lay ; Mavuela Somo";;322784417;R 805 322784417
2025-11-25T10:11:32+01:00;722893;"Danse ""Oko-Oké"" : chassez les mouches / Ngoss Brothers";;322815487;R 811 322815487
2025-11-25T10:11:32+01:00;722894;La vie est belle / Papa Wemba, Tshala Muana, Klody. Zaiko Langa Langa;;323011039;R 834 323011039
2025-11-25T10:11:32+01:00;722895;Full steam ahead! / Le commandant Tchico and the international orchestra of the Congo The Officers of African Music;;323163866;R 847 323163866
2025-11-25T10:11:32+01:00;722896;Le mignon à croquer : l'amerlook / Olomide Adely;;340881623;R 877 340881623
2025-11-25T10:11:32+01:00;722897;L'immortel Luambo Makiadi Franco / canté par Dieudos;;340882433;R 878 340882433
2025-11-25T10:11:32+01:00;722898;Ismae͏̈l, le cavalier de la nuit / Ismae͏̈l;;340886951;R 979 340886951
2025-11-25T10:11:32+01:00;722899;"Les grands succès des Editions Vévé, vol. 1 / Orch. Kamale ; Orch. Lipua-Lipua ; Orch. Engunduka";;340888776;R 880 340888776
2025-11-25T10:11:32+01:00;722900;"Les grands succès des Editions Vévé, vol. 2 / Orch. Kamale ; Orch. Lipua-Lipua ; Orch. Kiam ; Orch. Vévé Star";;34089007X;R 881 34089007X
2025-11-25T10:11:32+01:00;722901;Les grands succès des Editions Vévé, vol. 3 / Orchestre Vévé;;341070416;R 882 341070416
2025-11-25T10:11:32+01:00;722902;"Les grands succès des Editions Vévé, vol. 5 / Orchestre Kamale ; Orchestre African Team";;341071390;R 883 341071390
2025-11-25T10:11:32+01:00;722903;Les grands succès des Editions Vévé, vol. 6 / Orchestre Zaiko;;341072028;R 884 341072028
2025-11-25T10:11:32+01:00;722904;Les grands succès des Editions Vévé, vol. 8 / Orchestre Kiam;;341072249;R 885 341072249
2025-11-25T10:11:32+01:00;722905;"Les grands succès des Editions Vévé, vol. 9 / Orchestre Kamale ; Orchestre Vévé";;341072672;R 886 341072672
2025-11-25T10:11:32+01:00;722906;Orchestre Negro-Succes Vol. 1 & 2 / Orchestre Négro-Succès;;341156809;R 890 341156809
2025-11-25T10:11:32+01:00;722907;Sisika / Syran Mbenza;;341158607;R 892 341158607
2025-11-25T10:11:32+01:00;722908;Son dernier enregistrement / Teddy Sukami de Zaiko Langa Langa;;342573497;R 893 342573497
2025-11-25T10:11:32+01:00;722909;"En amour y a pas de calcul : innovation de la musique zairoise avec ""L'Afrisa / Seigneur Ley Rochereau";;342575287;R 896 342575287
2025-11-25T10:11:32+01:00;722910;Vol. 4 / Franco et O.K. Jazz ...;;342576178;R 897 342576178
2025-11-25T10:11:32+01:00;722911;Soukous moi chérie / Dely Mputu;;342613421;R 901 342613421
2025-11-25T10:11:32+01:00;722912;J'aime ça / Bibi Dens & Les Marymbas;;342614827;R 904 342614827
2025-11-25T10:11:32+01:00;722920;Vol. 1: Pont sur le Zaire / Essous, Franco,... Orch. Bantous, Orch. Cercul, O.K. Jazz;;342871617;R 905 342871617
2025-11-25T10:11:32+01:00;722921;Fiona - Fiona / Mayaula Mayoni;;342884506;R 906 342884506
2025-11-25T10:11:32+01:00;722922;Seben à gogo / Mai͏̈ka;;342904906;R 907 342904906
2025-11-25T10:11:32+01:00;722923;Maika Munan présente Saint-Cro / Maika Munan;;342938401;R 909 342938401
2025-11-25T10:11:32+01:00;722924;La vie continue / Souzy Kasseya;;342939300;R 910 342939300
2025-11-25T10:11:32+01:00;722925;Soukous system : (vol. 1) / Géo Bilongo accompagné par le groupe Malinga System;;342940619;R 911 342940619
2025-11-25T10:11:32+01:00;722926;Doublé doublé / Nyboma;;342967479;R 912 342967479
2025-11-25T10:11:32+01:00;722927;Megamix / Sam Mangwana;;342970100;R 914 342970100
2025-11-25T10:11:32+01:00;722928;Vita / Docteur Nico. Orchestre African Fiesta;;342971891;R 915 342971891
2025-11-25T10:11:32+01:00;722929;"Verckys / Orchestre Veve ; Orchestre Les Grands Maquisards";;342972634;R 916 342972634
2025-11-25T10:11:32+01:00;722930;Kinshasa - Washington D.C. - Paris / Ray Lema;;342974084;R 917 342974084
2025-11-25T10:11:32+01:00;722931;Soki-Vangu / Soki Ka. Orchestre Bella-Bella;;342982990;R 918 342982990
2025-11-25T10:11:32+01:00;722932;"Le prophète Ndjeinga-Ka Ye-Mei : ""Espérant"" dans Super Linkoyi / Kisangani Ndjeinga";;342984411;R 919 342984411
2025-11-25T10:11:32+01:00;722933;Bineta Bis / Djonolo et Choc Musica;;342988239;R 920 342988239
2025-11-25T10:11:32+01:00;722934;Prix Nobel de la Paix 85 / Djangi Dindo Yogo;;343033887;R 922 343033887
2025-11-25T10:11:32+01:00;722935;Fariala / Franck Lassan;;343070766;R 923 343070766
2025-11-25T10:11:32+01:00;722936;Idie / Pablo Lubadika Porthos;;343113937;R 924 343113937
2025-11-25T10:11:32+01:00;722937;Soukouzouk : 2ème épisode / Damien Aziwa;;343114526;R 925 343114526
2025-11-25T10:11:32+01:00;722938;Mokili / Magzel;;343120704;R 926 343120704
2025-11-25T10:11:32+01:00;722939;Ray Lema présente / Bwana Zoulou Gang;;343139251;R 927 343139251
2025-11-25T10:11:32+01:00;722940;Carnaval Choc Stars / Choc Stars;;343148684;R 928 343148684
2025-11-25T10:11:32+01:00;722941;"Avec ... Sakumuna. Orchestres Kiam ; Kamavasty ; Veve ; Kamale ; Lipua-Lipua";;343155478;R 929 343155478
2025-11-25T10:11:32+01:00;722942;"Vol. 3 / Orchestres: Franco & l'O.K. Jazz ; Kongo Vox ; Verckys & son ensemble ; Cercul Jazz ; Congolia";;343157098;R 930 343157098
2025-11-25T10:11:32+01:00;722943;Nzenze / M'Pongo Love;;343158051;R 931 343158051
2025-11-25T10:11:32+01:00;722944;Le Likembé Géant / Dir. Nkouka André;;343160315;R 932 343160315
2025-11-25T10:11:32+01:00;722945;Tcheko / Les Bantous de la Capitale;;34319743X;R 933 34319743X
2025-11-25T10:11:32+01:00;722946;Bandoki na boyi / Les Bantous de la Capitale;;343200112;R 934 343200112
2025-11-25T10:11:32+01:00;722947;Jo. Sen / Les Bantous de la Capitale;;34321184X;R 935 34321184X
2025-11-25T10:11:32+01:00;722948;Ami éh! Bougez! / Diblo Dibala;;343217562;R 936 343217562
2025-11-25T10:11:32+01:00;722949;Vol. 2 / Orchestre OK Jazz;;343224828;R 937 343224828
2025-11-25T10:11:32+01:00;722950;Otis wafua / Quatre Black Brothers;;343517337;R 938 343517337
2025-11-25T10:11:32+01:00;722951;Ancient combattant / Zao;;343518333;R 940 343518333
2025-11-25T10:11:32+01:00;722952;Conga Congo : Kimbwa / Julien Babinga ba Nkounkou;;34351995X;R 3201 34351995X
2025-11-25T10:11:32+01:00;722953;Africa Walla / Nzongo'Soul;;343521415;R 942 343521415
2025-11-25T10:11:32+01:00;722954;Walla purification / Nzongo Soul and the Walla Players;;343522454;R 943 343522454
2025-11-25T10:11:32+01:00;722955;Douman guele / Orchestre Moudou Mango;;343529084;R 944 343529084
2025-11-25T10:11:32+01:00;722956;Naboko samba / Continental Research Orchestra;;343532905;R 945 343532905
2025-11-25T10:11:32+01:00;722957;Amour amor / Lozey Kumalo;;343541122;R 946 343541122
2025-11-25T10:11:32+01:00;722958;La fête au village : traditional African music / Lucky Zebila et sa troupe;;343542994;R 947 343542994
2025-11-25T10:11:32+01:00;722959;Tout bouge / Pierre Moutouari;;343544873;R 948 343544873
2025-11-25T10:11:32+01:00;722960;Soukouzouk / Damien;;343579634;R 949 343579634
2025-11-25T10:11:32+01:00;722961;Koukou-Mama / Mack Anto;;343582090;R 950 343582090
2025-11-25T10:11:32+01:00;722962;Mon ami et ma femme / Moutouari Michel;;343585049;R 951 343585049
2025-11-25T10:11:32+01:00;722963;Mbolo / Michaelle, Michel, Pierre Moutouari;;343587149;R 952 343587149
2025-11-25T10:11:32+01:00;722964;Chanti dié / Mac Cacharel;;343590654;R 953 343590654
2025-11-25T10:11:32+01:00;722965;Mama Cathie / Fefe David Diambouana;;343681595;R 954 343681595
2025-11-25T10:11:32+01:00;722966;Ainsi va la vie / Fernand Mabala;;343682915;R 955 343682915
2025-11-25T10:11:32+01:00;722967;Nicoletta fille des Antilles / Aurlus Mabélé;;343684667;R 956 343684667
2025-11-25T10:11:32+01:00;722968;"Nzoto ya Vicky / Lilo Flood avec l'Orchestre ""Nous-Mêmes""";;343685841;R 957 343685841
2025-11-25T10:11:32+01:00;722969;L'Afrique du Sud doit être libre! / Mangungu Cley;;343686600;R 958 343686600
2025-11-25T10:11:32+01:00;722970;Coup de Grisou / Zig - Zong;;343745526;R 959 343745526
2025-11-25T10:11:32+01:00;722971;Zenaba / Théo-Blaise Kounkou et l'African All Stars;;343772639;R 961 343772639
2025-11-25T10:11:32+01:00;722972;L'Eden (moitié toi + moitié moi) / Théo Blaise Kounkou;;343774720;R 962 343774720
2025-11-25T10:11:32+01:00;722973;Nadia Soleil / Théo Blaise Kounkou;;343775174;R 963 343775174
2025-11-25T10:11:32+01:00;722974;Aurlus Mabele présente Les Coeurs Brisés / Arrangement et dir. Aurlus Mabele;;343777843;R 964 343777843
2025-11-25T10:11:32+01:00;722975;Attention!!! 1e bloquage / Loko Massengo et L'International Rumbaya;;343788721;R 965 343788721
2025-11-25T10:11:32+01:00;722976;Jugez ... / Malonga;;34378968X;R 966 34378968X
2025-11-25T10:11:32+01:00;722977;Propriété privée / Sammy Massanga;;343792982;R 967 343792982
2025-11-25T10:11:32+01:00;722978;Jimmy's Internat. Prod. présente Les Coeurs Brisés / Arrangement et dir. Dany Engobo et Megot Seli-Ja;;343795043;R 968 343795043
2025-11-25T10:11:32+01:00;722979;Célia / Théo Blaise Kounkou;;34380185X;R 970 34380185X
2025-11-25T10:11:32+01:00;722980;"La Sema-Sema / Loubassou Denis ""La Cloche""";;343803232;R 971 343803232
2025-11-25T10:11:32+01:00;722981;Musique et mode : danser Kotin-Kotin / Pierre Belkos et les L.P.P.;;343804352;R 972 343804352
2025-11-25T10:11:32+01:00;722982;Maracas d'or : remix / Aurlus Mabélé;;343805472;R 973 343805472
2025-11-25T10:11:32+01:00;722983;L'amour sans frontière / Docteur Nico (Kassanda wa Mikalay);;343806371;R 974 343806371
2025-11-25T10:11:32+01:00;722984;Diana Odulaté / André Pamomiel;;343826577;R 975 343826577
2025-11-25T10:11:32+01:00;722985;L'amour n'a pas d'âge / Bakoulé et les Blacks;;343827581;R 976 343827581
2025-11-25T10:11:32+01:00;722986;Belle Amicha / Théo Blaise Kounkou;;343827883;R 977 343827883
2025-11-25T10:11:32+01:00;722987;Soukous oyé! / Démayé;;343828863;R 978 343828863
2025-11-25T10:11:32+01:00;722988;Ya Julie / Hitour ia Moussongo;;343832828;R 979 343832828
2025-11-25T10:11:32+01:00;722989;Sophia nzolélé / Auguy B.M.;;343833204;R 980 343833204
2025-11-25T10:11:32+01:00;722990;Kayuka Ilunga / KIn-Bantou;;343848090;R 981 343848090
2025-11-25T10:11:32+01:00;722991;"Jugement ya mokili / Korila ""Didy Floud""";;343849542;R 982 343849542
2025-11-25T10:11:32+01:00;722992;Fwa Dia Congo / Julien Babinga;;343859130;R 984 343859130
2025-11-25T10:11:32+01:00;722993;"Nzila ya ndolo / Moundanda et Papa Courant ; Kazis et les Cheveux Crépus";;343861224;R 985 343861224
2025-11-25T10:11:32+01:00;722994;Moninga Star présente / Jaffar et Michel Boyibanda avec l'Orchestre Rumbaya;;343862115;R 986 343862115
2025-11-25T10:11:32+01:00;722995;Lily-Germaine / Essous Jean Serge (Essous Trois S);;343898659;R 987 343898659
2025-11-25T10:11:32+01:00;722996;Bayidikila / André Kinzonzi Du-Soleil et les S.B.B.;;343899116;R 988 343899116
2025-11-25T10:11:32+01:00;722997;Bibi / Franklin Boukaka;;343900734;R 990 343900734
2025-11-25T10:11:32+01:00;722998;Zenaba / Théo Blaise Kounkou;;343902230;R 991 343902230
2025-11-25T10:11:32+01:00;722999;Chérie à moi / Théo Blaise Kounkou;;343902680;R 992 343902680
2025-11-25T10:11:32+01:00;723000;Mandela / Théo Blaise Kounkou;;343902923;R 993 343902923
2025-11-25T10:11:32+01:00;723001;Gémilé / Théo Blaise Kounkou;;343903172;R 994 343903172
2025-11-25T10:11:32+01:00;723002;Rythme Loketo Chaud - Loketo M'Ba : special 20e anniversaire / Orchestre Bantous de la Capitale;;343903881;R 995 343903881
2025-11-25T10:11:32+01:00;723003;Moustique / Zao;;343904357;R 996 343904357
2025-11-25T10:11:32+01:00;723004;Les Anges chantent Fanta Djiarabi / Orchestre Les Anges de Brazzavilles;;34397441X;R 997 34397441X
2025-11-25T10:11:32+01:00;723005;Spécial ambiance : Tournez ... manège / Jean Baron;;343975718;R 998 343975718
2025-11-25T10:11:32+01:00;723006;Mobali sans avenir / Fidel Zizi;;343976595;R 999 343976595
2025-11-25T10:11:32+01:00;723007;Musiques - chants - rythmes du Congo / Michel Rafa. Ballet Théâtre Lemba;;343982080;R 1000 343982080
2025-11-25T10:11:32+01:00;723008;Ma N'Gudi Bukaka / Orchestre Les Anges;;344004104;R 1001 344004104
2025-11-25T10:11:32+01:00;723009;Explosion / Loketo;;344006611;R 1002 344006611
2025-11-25T10:11:32+01:00;723010;"Ça balance terrible! / Dieudonné Bitsindou ""Bitt""";;344007278;R 1003 344007278
2025-11-25T10:11:32+01:00;723011;Catho ya Mambenga : C.B.N. présente / Bitt Bitsindou;;344007634;R 1004 344007634
2025-11-25T10:11:32+01:00;723012;Les évadés de Ponto[n] le Belle / Pambou-Tchicaya-Tchico et Lolo Lolitta;;344009394;R 1005 344009394
2025-11-25T10:11:32+01:00;723013;"L'heure a sonné / Fantastic ""Tchico"" Golden Voice";;344010023;R 1006 344010023
2025-11-25T10:11:32+01:00;723014;Trouble / Loketo;;344010260;R 1007 344010260
2025-11-25T10:11:32+01:00;723015;Bolingo Sonia / Ballou Canta. Soukouss Stars;;344033848;R 1008 344033848
2025-11-25T10:11:32+01:00;723016;Jacky Muana Impfondo / Charly Bazeby avec le tout-puissant Super Stars de Brazzaville;;344056031;R 1009 344056031
2025-11-25T10:11:32+01:00;723017;N'Kembo Ma / Heli Plaisir;;344056651;R 1010 344056651
2025-11-25T10:11:32+01:00;723018;Jean Marie / Ballou Canta;;344056945;R 1011 344056945
2025-11-25T10:11:32+01:00;723019;Samba-La! / Ballou Canta;;344064700;R 1012 344064700
2025-11-25T10:11:32+01:00;723026;Samba / FAY Akam Ambrey;;344065197;R 1013 344065197
2025-11-25T10:11:32+01:00;723027;Prestige / Freddy Kebano;;34406574X;R 1014 34406574X
2025-11-25T10:11:32+01:00;723028;Gina B.B. - Gege Motema / Pierre Mountouari [Moutouari] vous présente son nouvel ensemble Les Sacade Music;;344066401;R 1015 344066401
2025-11-25T10:11:32+01:00;723029;"Viens dans ma falaise / Oliveira ""Skow-Man"". Dir. d'orchestre et arr.: Sammy Massamba";;344066967;R 1016 344066967
2025-11-25T10:11:32+01:00;723030;Bayini ngai / Petit Poisson;;344122441;R 1017 344122441
2025-11-25T10:11:32+01:00;723031;Vol. 6 / Passy Mermans;;34412326X;R 1018 34412326X
2025-11-25T10:11:32+01:00;723032;Sarrah / Sah'lomon;;344123898;R 1019 344123898
2025-11-25T10:11:32+01:00;723033;Aissa Kumba / Sah'lomon;;344124088;R 1020 344124088
2025-11-25T10:11:32+01:00;723034;Rama / Sah'lomon;;344124320;R 1021 344124320
2025-11-25T10:11:32+01:00;723035;Mamiwata / Tanawa;;344144151;R 1022 344144151
2025-11-25T10:11:32+01:00;723036;Soukous machine / Tchico-Tchicaya et le Groupe Kilimandjaro. (feat. Jacqueline Brouta);;34414609X;R 1023 34414609X
2025-11-25T10:11:32+01:00;723037;Josintha / The fantastic Pambou Tchicaya Tchico and His 'Waka Waka' Band of Nigeria;;344147045;R 1024 344147045
2025-11-25T10:11:32+01:00;723038;Sango Sango / Le fantastique Pambou-Tchicaya-Thico and Lolo-Lolitta in Nigeria. Avec l'Orchestre Les Évadés;;344149218;R 1025 344149218
