PPN	Signatur_PPN	Pk dB Range	Objekttitel	Objektbeschreibung	Umfang	Weitere Nummer (Signatur)	Weitere Nummer (Verlagsnr.)	Datum	Ort	Label	Schlagwörter	Teilsammlung (AMA)	Weitere Informationen	GND-ID (1.)	Kategorie (1.)	Rolle (1.)	Name (1.)	Bemerkung (1.)	GND-ID (2.)	Kategorie (2.)	Rolle (2.)	Name (2.)	Bemerkung (2.)	GND-ID (3.)	Kategorie (3.)	Rolle (3.)	Name (3.)	Bemerkung (3.)	GND-ID (4.)	Kategorie (4.)	Rolle (4.)	Name (4.)	Bemerkung (4.)	GND-ID (5.)	Kategorie (5.)	Rolle (5.)	Name (5.)	Bemerkung (5.)	GND-ID (6.)	Kategorie (6.)	Rolle (6.)	Name (6.)	Bemerkung (6.)	GND-ID (7.)	Kategorie (7.)	Rolle (7.)	Name (7.)	Bemerkung (7.)	etc.	
122363213	R 2361 122363213	-2.06 / -7.19	Aladji / Sam Mangwana	Enthält: Kabibi. Aladji. Antonio. Trans-Beros. Toyaki kobina. Soweto	1 Schallpl. ; 33 UpM, stereo	R 2361	Shanachie 64017	1989	[Newton]	Shanachie Records	Musik, Kongo, Populäre Musik	2004/325	Originalausgabe: Paris, Syllart Records, 1987 - Matrixnummern: 49597 SH - 64017 - A, 49597 SH - 64017 - B	13511263X	028E		Mangwana, Sam	1945-	
122363442	R 2366 122363442	-2.04 / -2.06	Fatimata - Capita Général / Sam Mangwana	Enth.: Fatimata. Yamba nga Soweto. Capita General. Zimbabwe my love	1 Schallpl. ; 33 UpM, stereo	R 2366	0020, EDL SURYA 002	1986	Brazzaville	Surya	Musik, Kongo, Populäre Musik	2004/326	Matrix-Nr.: I.A.D. EDI-SURYA 002/86 A R.P.CONGO 0020 A;I.A.D. EDI-SURYA 002/86 B R.P.CONGO 0020 B	13511263X	028E		Mangwana, Sam	1945-	
122848012	R 2228 122848012	-8.36 / -8.67	Dernière Mémoire / Docteur Nico & Empompo Deyesse	Enth.: Africa mokili mobimba. Boninga. Je suis pressé. Boujie ya motema. Bonne fête souci	1 Schallpl. ; 33 UpM, stereo	R 2228	VALP 013	1990			Musik, Kongo, Populäre Musik			135147484	028E		Nico <Docteur>	1939-1985	135147492	028E/01		Deyesse, Empompo		
122848284	R 781 122848284	-8.00 / -8.62	C'est comme ça la vie / Seigneur Rochereau Tabu Ley et le consortium Musical: AFRISA International	Enth.: C'est comme ça la vie. Bawelisa. C'est comme ça la vie (mi play-back). Dernier espoir "Itou". Lisolo ya ngungi. Dernier espoir "Itou" (mi play-back)	1 Schallpl. ; 33 UpM, stereo	R 781	GEN 126	1989	[S.l.], Paris	Genidia, Sonodisc (Distr.)	Musik, Kongo, Populäre Musik	1993/1286	Matrix-Nr.: MPO AM 89-3 GEN 126 A;AM MPO 89-3 GEN 126 B	134782542	028E		Ley, Tabu	1940-2013	3028408-9	029E		Afrisa International Orchestra		
122848365	R 319 122848365	-5.10 / -6.07	Attention na Sida : le Grand Maître Franco interpelle la société / Franco	Enth.: Attention na Sida. Mpo na nini kaka ngai? Na poni kaka yo mayi zo	1 Schallpl. ; 33 UpM, stereo	R 319	A.S.M. 001	1987	Brüssel	African Sun Music	Musik, Kongo, Lingala, SIDA / AIDS, Populäre Musik	1987/1575		1034498649	028E		Franco <Musiker>	1938-1989	3015656-7	029E		Tout-Puissant OK Jazz		
122848608	R 300 122848608	-4.11 / -8.43	Eternel Docteur Nico [2] / Docteur Nico et l'Orchestre African Fiesta	Enth.: Yo canto. La jolie Bebe. A follow te sun. Je m'en fous. Mbandaka. El tonto de mi lugar. Marie-Pauline. Eramorando. How my closen. Nakendeki koyekola na poto	1 Schallpl. ; 33 UpM ; 30 cm	R 300	African 360.160	1986	Paris	African (Sonodisc)	Musik, Kongo, Lingala, Populäre Musik		Matrix-Nr.: 360 160 A, 360 160 B	135147484	028E		Nico <Docteur>	1939-1985	3058909-5	029E		African Fiesta		
122849132	R 405 122849132	-5.04 / -5.06	Choc à distance / Loketo, le no. 1 du Soukouss	Enth.: Zenab. V.M.. Le mot fin. Mère Thérésa. Avis de recherche J.B.. Rokiatou. Line rose.	1 Schallpl. ; 33 UpM, stereo	R 405	JIP 038	1989	[Paris]	J.I.P. - Jimmy Hoetinou Intern. Production	12.3 Musik, 12.3 Kongo, 12.3 Soukous, 12.3 Populäre Musik	1992/506		1053816766	028E		Mabélé, Aurlus	1953-2020	3059198-3	029A		Loketo		
122850807	R 2042 122850807	-7.44 / -7.93	Ominga / Mbilia Bel et Abby Surya	Enth.: Ominga. Mayanga. Choc d'amour. Apocalypse. Sacrifice. Sambela	1 Schallpl. ; 33 UpM	R 2042	TMS 90001	1989	Paris	Tamaris	Musik, Kongo, Populäre Musik		Matrix-Nr.: DFI 90 6 THS 90001 A;DFI 90 6 THS 90001 B	107876333X	028C		M'Pompon		138677433	028C/01		Pépé Kallé	1951-1998	1074023617	028E		Bel, M'bilia	1959-	1077589123	028E/01		Surya, Abby		
122851536	R 2338 122851536	-6.82 / -9.03	Ave Maria Limbisa / Les Bantous de la Capitale Bakolo M'boka	Enth.: Ave Maria Limbisa. Mofude ya quartier. Muriel. Consequence	1 Schallpl. ; 33 UpM, stereo ; 30 cm	R 2338	AM 038, BSM 997	1987	[Paris]	Bade Stars	Musik, Kongo, Populäre Musik		Matrixnumern: AM 038 A, AM 038 B	1022331574	029E		Les Bantous de la Capitale		
122851633	R 2198 122851633	-4.47 / -8.48	Éditions populaires / Franco et l'Orchestre TP OK Jazz	Enth.: A.Z. DA No. 1 & 2. Assitu 1 & 2. Minuit Eleki Lezi 1 & 2. Zando ya tipo-tipo. Lukika	1 Schallpl. ; 33 UpM, stereo ; 30 cm	R 2198	360.053 B	1974	[S.l.]	African	Musik, Kongo, Populäre Musik		Matrix-Nr.: 360053 A Y1;360053 B Y1	1034498649	028E		Franco <Musiker>	1938-1989	3015656-7	029E		Tout-Puissant OK Jazz		
122887468	R 410 122887468	-6.02 / -7.04	Cherche une maison à louer pour moi chéri / Le Grand maitre Franco - Nana - Baniel et le T.P. O.K. Jazz	Enth.: Cherche une maison à louer pour moi chéri. Detruis moi ce dossier là. J'ai peur. Trahison	1 Schallpl. ; 33⅓ UpM, stereo ; 30 cm	R 410	CHOC 011	1988	Bruxelles	African Sun Music	12.3 Afrika, 12.3 Musik, 12.3 Kongo	1992/512	Matrix-Nr.: CHOC 011-A AM;CHOC 011-B AM	1034498649	028E		Franco <Musiker>	1938-1989	3015656-7	029E		Tout-Puissant OK Jazz		1022221183	029E/01		Baniel et Nana		
122887638	R 309 122887638	-3.68 / -7.08	Franco et l'O.K. Jazz / Franco et l'Orchestre O.K. Jazz	Enth.: Mbanda Ozwui Kizungu zungu. Ngai Marie Nzoto Ebeba. Semba Mbwa Semba Dibou. Tsia koi bon tchele. Ngala na Bino Ekosila. Kosaka Bazoba ngai te. Fungola ngai pardon Mama. Yeba nameki Komeka	1 Schallpl. ; 33 UpM ; 30 cm	R 309	African 360.156	1986	Paris	Sonodisc (African)	Musik, Kongo, Lingala, Populäre Musik	1987/1569		1034498649	028E		Franco <Musiker>	1938-1989	3015656-7	029E		Tout-Puissant OK Jazz		
12288857X	R 296 12288857X	-3.06 / -5.64	African Fiesta / Depuissant ; Dechaud ; Rochereau ; Mujos ; Izeidi. African Fiesta	Enth.: Ngonga Ebeti. Natuna Nani?. Mobembo Eleki Tata. Eleki Ndelo. Mwasi ya Bangando. Azongi na Bombengo. N'sonso pembe na Lipopo. Madina. Libaku ya Nguma. Nalembi Nalembi	1 Schallpl. ; 33 UpM, stereo ; 30 cm	R 296	African 360.163	1986	Paris	African (Sonodisc)	Musik, Kongo, Lingala, Populäre Musik				028E		Depuissant		1141922274	028E/01		Mwamba, Charles	1934-1999	134782542	028E/02		Ley, Tabu	1940-2013	1183717806	028E/03		Mujos		1089599935	028E/04		Izeidi, Roger		3058909-5	029E		African Fiesta		
12288924X	R 2216 12288924X	-5.05 / -6.05	Cé Chàlè Carnaval - Tiembe Rai͏̈d Pa Moli : remix / Pepe-Kalle	Cé Chàlè Carnaval. Djoni Bitoto. Tiembe Rai͏̈d Pa Moli. Ndako ya Zeke	1 Schallpl. ; 33 UpM ; 30 cm	R 2216	AR 1012	1990	[S.l.], [Paris]	Afro Rhythmes, Mélodie (Distr.)	Musik, Kongo, Populäre Musik			138677433	028E		Pépé Kallé	1951-1998	
12289104X	R 1800 12289104X	-7.58 / -7.78	N'kolo m'boka : Jamais sans nous / Zai͏̈ko Langa Langa	Enth.: Reviens Hyppau. Masudi. Videma. Dede. Perseverer. Poupa	1 Schallpl. ; 33 UpM ; 30 cm	R 1800	TMS 91003	1994	Paris	Tamaris	Musik, Kongo, Populäre Musik			3059219-7	029E		Zaïko Langa Langa		
122891201	R 1846 122891201	-10.02 / -9.82	Éditions populaires, 10e anniversaire : 1965 - 1975 / Luambo Makiadi & Orchestre OK Jazz	Enth.: Cinq ans ekoki. Salongo alinga mosala. Votez vert. République du Zaire. Tolanda nzela moko. Ba Deputé Mbilinga-Mbilinga Toboyi. Belela authenticité na congrès ya MPR (1er et 2me)	1 Schallpl. ; 33 UpM ; 30 cm	R 1846	360.081	1976	[S.l.]	African	Musik, Kongo, Populäre Musik			1034498649	028E		Franco <Musiker>	1938-1989	3015656-7	029E		Tout-Puissant OK Jazz		
12289152X	R 1844 12289152X	-5.62 / -7.73	La voix des ancêtres / Princess Mansia M'Bila	Enth.: Ngoma Mansia. Walla. Kasongo. La voix des ancêtres (Nsengi). Courire. Encora una volta. Salade de fruit. Nuits agitées. Ma drogue	1 Schallpl. ; 33 UpM, stereo ; 30 cm	R 1844	MM 101	1991	[S.l.]	M.M. Records	Musik, Kongo, Populäre Musik			1071734989	028E		M'Bila, Mansia		
122891597	R 2196 122891597	-7.04 / -7.06	Attaquent Anjela / Le Grand Maitre Franco - Pepe Ndombe et le T.P.O.K. Jazz	Enth.: Anjela. Tawaba	1 Schallpl. ; 33 UpM ; 30 cm	R 2196	CHOC 012	1988	Bruxelles	Choc/African Sun Music	Musik, Kongo, Populäre Musik		Matrix-Nr.: CHOC 012 A;CHOC 012 B	1034498649	028E		Franco <Musiker>	1938-1989	1034187279	028E/01		Ndombe, Pepe	1944-2012	3015656-7	029E		Tout-Puissant OK Jazz		
122892151	R 415 122892151	-7.04 / -7.06	Abeti (en colère) / Abeti	Enth.: Scandale de jalousie. Kimbe red pa Moli. Tu es méchant. Scandale de jalousie	1 Schallpl. ; 33 UpM, stereo ; 30 cm	R 415	Bade BSM 996 / AM 035	1987	Paris	Bade Star Music	12.3 Musik, 12.3 Kongo, 12.3 Lingala, 12.3 Populäre Musik	1992/587		1012128296	028E		Abeti	1951-1994	
122892402	R 2235 122892402	-11.31 / -8.06	Babeti soukous / Tabu Ley Seigneur Rochereau and Afrisa International Orchestra	Enth.: Présentation. Kinshasa. Sorozo. Linga ngai. Moto akokufa. Nairobi. Selija. I need you. Amour nala. Tu as dit que. Sentimenta. Pitié. Mosolo	1 Schallpl. ; 33 UpM ; 30 cm	R 2235	RWLP5	1989	[Corsham, Wiltshire], [London]	Realworld Records, Virgin Records [Vertrieb]	Musik, Kongo, Populäre Musik		Matrixnummern: DMC-7755 A-2/5 - 89 C, DMC-7755 B-2/5 - 89 C	134782542	028E		Ley, Tabu	1940-2013	3028408-9	029E		Afrisa International Orchestra		
122985192	R 444 122985192	2 / 2	Soum-Djoum / Seigneur Tabu Ley Rochereau et Afrisa de l'an 2000 [Orch. Afrisa International]	Enth.: Chéri Samba. Mundi. Silikana. Seli-Ja. Londende. Kinshasa. Sorozo. Ponce-Pilate	1 Schallpl. ; 33 UpM ; 30 cm	R 444	Genidia GEN 127	1989	Paris	Genidia (Sonodisc)	Musik, Kongo, Populäre Musik	1992/1435	Matrix-Nr.: AM 89-2 GN 127 A;AM 89-2 GN 127 B	134782542	028E		Ley, Tabu	1940-2013	3028408-9	029E		Afrisa International Orchestra		
122985303	R 445 122985303	-7.14 / -7.58	Ebouroumounkoue / Beyou Ciel par le Seigneur Ley et l'Orchestre Afrisa International	Enth.: Ebouroumounkoue. Marina. Elozi. Sentimenta	1 Schallpl. ; 333 UpM ; 30 cm	R 445	GEN 124	1988	Paris	Genidia (Sonodisc)	12.3 Musik, 12.3 Kongo, 12.3 Lingala, 12.3 Populäre Musik	1992/1434	Matrix-Nr.: GEN 124 A;GEN 124 B		028E		Ciel, Beyou		134782542	028E/01		Ley, Tabu	1940-2013	3028408-9	029E		Afrisa International Orchestra		
122985583	R 2197 122985583	-10.18 / -9.66	Franco et l'O.K. Jazz à Paris / Franco. Orchestre O.K. Jazz	Enth.: Mindondo ya kosuana na mobali. Baila mi carabine. Colonel Bangala. Ven y ven y ven. Tango ngai nazalaki somele. Retroussons les manches. Matinda. O.K. Jazz Elombe Ngangate. Course au pouvoir	1 Schallpl. ; 33 UpM ; 30 cm	R 2197	33 STX 229 S	1970	Paris	Pathé Marconi (EMI)	Musik, Kongo, Populäre Musik			1034498649	028E		Franco <Musiker>	1938-1989	3015656-7	029E		Tout-Puissant OK Jazz		
122986105	R 1867 122986105	-9.53 / -9.78	African Party / Franco & l'Orchestre T.P. O.K. Jazz	Enth.: Fuala Nbomu ngulu Kadia. Yaka Nalongola yo Botutu. Da da de tu amor. Linzana Ebongi na Langi. Anny Sukisa ngai Bandoto. Ata Mosika yoka Mongongo na ngai. Telegramme Maloba Mokuse. Nani Apedelaki te?. Awa Nazui Likambo Oyaki. Libongo Lizongi	1 Schallpl. ; 33 UpM	R 1867	360.096 B	1977	[S.l.]	African	Musik, Kongo, Populäre Musik			1034498649	028E		Franco <Musiker>	1938-1989	3015656-7	029E		Tout-Puissant OK Jazz		
122986415	R 1868 122986415	-6.04 / -9.24	Les merveilles du passé / Orchestre African Fiesta	Enth.: Mama Egee. Angola Siempre. Merengue Président Roger. Vivo Africa. Contentieux Belgo-Congolais. Mobembo Eleki Tata. A.M. Decantonio. Imana ya daring. Tremendo Punto. Indicatif African Fiesta	1 Schallpl. ; 33 UpM ; 30 cm	R 1868	360.015	1970	[S.l.], Paris	African, Sonodisc (Distr.)	Musik, Kongo, Populäre Musik			1089599935	028C	Komp.	Izeidi, Roger		3058909-5	029E		African Fiesta		
122986636	R 1869 122986636	-10.02 / -9.95	Grand succès de l'orchestre OK Jazz / Orchestre OK Jazz	Enth.: Matata ya Muasi na Mobali Ekoki Kosila te 1&2. Radio Trottoir 1&2. Oko Regretter ngai Mama. Mace 1&2. Bandeko na ngai ya mibali basundoli ngai 1&2. Moleka 1&2	1 Schallpl. ; 33 UpM ; 30 cm	R 1869	360.103 B	1977	[S.l.]	African	Musik, Kongo, Populäre Musik		Matrix-Nr.: 360103A JSI;360103B JSI	1034498649	028E		Franco <Musiker>	1938-1989	3015656-7	029E		Tout-Puissant OK Jazz		
123133033	R 2033 123133033	-10.02 / -6.03	Casamance / Kibwe	Enth.: La nuit des noces. Lolo Ilunga. Partout chez moi. Casamance. Banza mande. Kinzilo	1 Schallpl. ; 33 UpM ; 30 cm	R 2033	MO 1001, SC 345	1985	Roissy-en-Brie	Octet Music	Musik, Kongo, Populäre Musik			1074001427	028E		Kibwe		
123483085	R 2193 123483085	-10.49 / -8.36	The sound of Kinshasa : guitar classics from Zaire / Compiled & produced by John Storm Roberts. [Diverse Interpreten]	Enth.: Masida Ngalina - Etoile des Neiges - Mickey me quiero - Mokozi ya Mboka - Bomboko Awuti na New York - Tika Nedeka no te - Madina - Finga mama munu - Limbisa Ngai - Komokosaka te na basi - Christina - Kiri Kiri Mabina ya Sika - Ya Yongo	1 Schallplatte ; 33⅓ UpM ; 30 cm	R 2193	OriginalMusic OMA 102	1990	Tivoli, N.Y., Brooklyn, N.Y.	Original Music	Musik, Kongo, Kinshasa, Populäre Musik, Sampler		Matrix-Nr.: OMA102A;OMA102B	121324982	028C	edt	Roberts, John Storm	1936-2009	
123483700	R 2192 123483700	-10.99 / -9.79	Guitar songs from Tansania, Zambia & Zaire / Producer: John Storm Roberts	Enth.: Maneno ya Mwanyuma - Bulayo - Wadim Washantet - Bonne Annee - Mama yake na lita - Ulayinda kubota - A greyi Zulu - Chinama, Maisha Yangu - Harusi	1 Schallplatte ; 33 UpM ; 30 cm	R 2192	OMA 108	1990	Tivoli, N.Y.	Original Music	Musik, Kongo, Sambia, Tanzania, Populäre Musik		Matrix-Nr.: SOUNDWAVE OMA-108-A;SOUNDWAVE OMA-108-B	121324982	028C		Roberts, John Storm	1936-2009	1143243307	028C		Abelo, Losta			028C		Yirung, Kayembe			028C		Nambi, Soki			028C		Mkwawa, Joseph			028C		Piana, Chola			028C		mwaKitime, Francis		
124393756	R 1848 124393756	-10.27 / -9.52	Holiday in Afrika / [div. Interpreten]	Enth.: Nazangi Muana. Voiture ya occasion. Julienne na ponton. Mwana wa mraka. Pitié. Ma Loukoula. L'amour est aveugle. Teti bolingo. Nichukuwe twende kwako. Ba Kibushi batano na Kenya	1 Schallpl. ; 33 UpM ; 30 cm	R 1848	1 C 048-15 106	1975	[S.l.], Köln	Columbia, Electrola	Musik, Kongo, Sampler, Populäre Musik			1034498649	028E		Franco <Musiker>	1938-1989	1022331574	029E		Les Bantous de la Capitale		3060869-7	029E/01		Orchestre Mando Negro Kwala Kwa		3015656-7	029E/02		Tout-Puissant OK Jazz		3059877-1	029E/03		Orchestre Sinza		3059878-3	029E/04		Orchestre Hi-Fives		
124630332	R 2063 124630332	-7.20 / -7.67	Virunga volcano / Samba Mapangala & Orchestre Virunga	Enth.: Malako. Ahmed Sabit. Virunga. Yembele	1 Schallplatte ; 33 UpM ; 30 cm	R 2063	EWV 16	1990	London	Earthworks/Virgin Records	Musik, Kongo, Kenia, Populäre Musik	2006/264		1074852729	028E		Mapangala, Samba		107485280X	029E		Samba Mapangala et son Orchestre Virunga		
124652131	R 2077 124652131	-11.07 / -9.57	20th Anniversary : 1956-1976 special edition / Baba Gaston & Orchestre Baba National	Enth.: Sous ordre Mwasi 1 & 2. Molukano 1 & 2. Ilunga na Mombasa 1 & 2. Baba Gaston no.3. Baba National	1 Schallpl. ; 33 UpM ; 30 cm	R 2077	ASLP 906	1976	[S.l.]	Apollo	Musik, Kongo, Populäre Musik	2006/264		138676089	028E		Baba Gaston	1936-1997	3060005-4	029E		Orchestre Baba National		
124751733	RS 54 124751733	0.00 / -2.27	Aleisia / Katele & Super Mazembe	Enth. außerdem: Aleisia - part 2	1 Schallpl. ; 45 UpM, stereo ; 17,5 cm	RS 54	EMA 7-11	1975	[S.l.]	EMI	12.3 Musik, 12.3 Kongo, 12.3 Lingala			131311703X	028C	pro	Kanindo, Phares Oluoch	1942-2014		028E		Katele		3060047-9	029E		Super Mazembe		
124751903	RS 309 124751903	3.63k / 764	South View / Super Mazembe	Enth.: South view - part 1 - South view - part 2	1 Schallplatte ; 45 UpM ; 17,5 cm	RS 309	Editions Mazembe BEMA-20	1977	[Kenya]	AIT Records (K) Ltd./EMI (East Africa)	Musik, Kenia, Lingala, Populäre Musik, Kongo		Matrix-Nr.: BEMA-20 A;BEMA-20 B	3060047-9	029F	prf	Super Mazembe		
124752012	RS 53 124752012	-0.44 / -0.46	Naleli libota / Katele & Super Mazembe	Enth. außerdem: Naleli libota - 2	1 Schallpl. ; 45 UpM, stereo ; 17,5 cm	RS 53	EMA 21	1975	[S.l.]	EMI (AIT Records)	12.3 Musik, 12.3 Kongo, 12.3 Lingala, 12.3 Rumba				028C	Prod.	Jakomo, Abdalla F.			028E		Katele		3060047-9	029E		Super Mazembe		
124752160	RS 48 124752160	0.00 / -0.00	Mwana Mazembe / Katele & Super Mazembe	Enth. außerdem: Mwana Mazembe - 2	1 Schallpl. ; 45 UpM, stereo ; 17,5 cm	RS 48	EMA 7-13	1975	[S.l.]	EMI	12.3 Musik, 12.3 Kongo, 12.3 Lingala, 12.3 Rumba				028A		Katele		131311703X	028C	pro	Kanindo, Phares Oluoch	1942-2014	3060047-9	029E		Super Mazembe		
124752225	RS 49 124752225	0.00 / -0.00	Sala Keba / Bukalos & Super Mazembe	Enth. außerdem: Sala Keba - part 2	1 Schallpl. ; 45 UpM, stereo ; 17,5 cm	RS 49	EMA 7-15	1975	[S.l.]	EMI	12.3 Musik, 12.3 Kongo, 12.3 Lingala, 12.3 Rumba				028A		Bukalos		131311703X	028C	pro	Kanindo, Phares Oluoch	1942-2014	3060047-9	029E		Super Mazembe		
124752268	RS 51 124752268	0.00 / -0.00	Nanga / Lovy & l' orchestre Super Mazembe	Enth. außerdem: Nanga - part 2	1 Schallpl. ; 45 UpM, stereo ; 17,5 cm	RS 51	EMA 31	1975	[S.l.]	EMI (AIT Records)	12.3 Musik, 12.3 Kongo, 12.3 Lingala, 12.3 Rumba				028C	Prod.	Jakomo, Felix			028E		Lovy		3060047-9	029E		Super Mazembe		
124752381	RS 50 124752381	-0.00 / -0.79	Na bimaka / Katele & Super Mazembe	Enth. außerdem: Na bimaka - part 2	1 Schallpl. ; 45 UpM, stereo ; 17,5 cm	RS 50	EMA 7-16	1975	[S.l.]	EMI	12.3 Musik, 12.3 Kongo, 12.3 Lingala, 12.3 Rumba				028A		Katele		131311703X	028C	pro	Kanindo, Phares Oluoch	1942-2014	3060047-9	029E		Super Mazembe		
124752489	RS 52 124752489	0.00 / 0.00	Atia-Jo / Super Mazembe	Enth. außerdem: Atia-Jo	1 Schallpl. ; 45 UpM, stereo ; 17,5 cm	RS 52	EMA 23	1975	[S.l.]	EMI (AIT Records)	12.3 Musik, 12.3 Kongo, 12.3 Lingala, 12.3 Rumba				028C	Prod.	Jakomo, Abdalla F.		3060047-9	029E		Super Mazembe		
124752594	RS 316 124752594	-4.47 / -5.09	Samba / Super Mazembe	Enth. außerdem: Samba - part 2	1 Schallpl. ; 45 UpM ; 17,5 cm	RS 316	EMA 7-8	1977	[S.l.]	A.I.T. Records	12.3 Musik, 12.3 Kenia, 12.3 Lingala			131311703X	028C	pro	Kanindo, Phares Oluoch	1942-2014	3060047-9	029E		Super Mazembe		
124752675	RS 315 124752675	42.2k / -8.44	Mokano / L'orch. Super Mazembe	Enth. außerdem: Mokano - part 2	1 Schallpl. ; 45 UpM, stereo ; 17,5 cm	RS 315	EMA 32	1975	[S.l.]	A.I.T. Records	12.3 Musik, 12.3 Kenia, 12.3 Lingala				028C	Prod.	Jakomo, Abdalla F.		3060047-9	029A		Super Mazembe		
124752705	RS 313 124752705	-2.35 / -8.51	Ilena Part / Super Mazembe	Enth.: Ilena - part 1 - Ilena - part 2	1 Schallpl. ; 45 UpM, stereo ; 17,5 cm	RS 313	Editions Mazembe EMA 33	1977	[Kenya]	AIT Records (K) Ltd.	Musik, Kenia, Lingala, Populäre Musik, Kongo		Matrix-Nr.: EMA-33 A;EMA-33 B		028C	pro	Jakomo, Abdalla F.		3060047-9	029F	prf	Super Mazembe		
124752756	RS 312 124752756	-2.05 / -2.72	Shida / Super Mazembe	Enth.: Shida - part 1 - Shida - part 2	1 Schallplatte ; 45 UpM ; 17,5 cm	RS 312	Editions Mazembe EMA 7-14	1977	[Kenya]	AIT Records (K) Ltd./EMI (East Africa)	Musik, Kenia, Lingala, Populäre Musik, Kongo		Matrix-Nr.: EMA-14 A;EMA-14 B	131311703X	028C	pro	Kanindo, Phares Oluoch	1942-2014	3060047-9	029F	prf	Super Mazembe		
124752802	RS 311 124752802	10.7k / 12.6k	Izabella / Super Mazembe	Enth.: Izabella - part 1 - Izabella - part 2	1 Schallplatte ; 45 UpM ; 17,5 cm	RS 311	Editions Mazembe EMA 7-17	1978	[Kenya]	AIT Records (K) Ltd./EMI (East Africa)	Musik, Kenia, Lingala, Populäre Musik, Kongo		Matrix-Nr.: EMA-17 A;EMA-17 B		028A	cmp	Kanema, Kasongo wa		131311703X	028C	pro	Kanindo, Phares Oluoch	1942-2014	3060047-9	029F	prf	Super Mazembe		
12475287X	RS 310 12475287X	-5.56 / -6.06	Okova / Super Mazembe	Enth.: Okova - part 1 - Okova - part 2	1 Schallplatte ; 45 UpM ; 17,5 cm	RS 310	Editions Mazembe EMA-22	1977	[Kenya]	AIT Records (K) Ltd./EMI (East Africa)	Musik, Kenia, Lingala, Populäre Musik, Kongo		Matrix-Nr.: EMA-22 A;EMA-22 B		028C	pro	Jakomo, Abdalla F.		3060047-9	029F	prf	Super Mazembe		
12476424X	RS 352 12476424X	310 / 32	Elee / Lovy. L'orch. Super Lovy	Enth. außerdem: Elee part 2	1 Schallpl. ; 45 UpM ; 17,5 cm	RS 352	LOVY 01	1975	[Nairobi]	A.I.T. Records	12.3 Musik, 12.3 Kenia, 12.3 Lingala, 12.3 Rumba				028A		Longoma, Lovy			028C	Prod.	Jakomo, Felix		3060062-5	029E		Orchestre Super Lovy		
124764290	RS 353 124764290	4.63k / 659	Mokili / Lovy. L'orch. Super Lovy	Enth. außerdem: Mokili part 2	1 Schallpl. ; 45 UpM ; 17,5 cm	RS 353	LOVY 02	1975	[Nairobi]	A.I.T. Records	12.3 Musik, 12.3 Kenia, 12.3 Lingala, 12.3 Rumba				028A		Longoma, Lovy			028C	Prod.	Jakomo, Felix		3060062-5	029E		Orchestre Super Lovy		
12476441X	RS 355 12476441X	1.52k / 2.28k	Ye-Ye-Ye / Lovy. L'orch. Super Lovy	Enth. außerdem: Ye-ye-ye part 2	1 Schallpl. ; 45 UpM ; 17,5 cm	RS 355	LOVY 04	1975	[Nairobi]	A.I.T. Records	12.3 Musik, 12.3 Kenia, 12.3 Lingala, 12.3 Rumba				028A		Longoma, Lovy			028C	Prod.	Jakomo, Felix		3060062-5	029E		Orchestre Super Lovy		
124764487	RS 356 124764487	-2.06 / -6.26	Eli / Lovy. L'orch. Super Lovy	Ent. außerdem: Eli part 2	1 Schallpl. ; 45 UpM ; 17,5 cm	RS 356	LOVY 05	1975	[Nairobi]	A.I.T. Records	12.3 Kenia, 12.3 Musik, 12.3 Lingala, 12.3 Rumba				028A		Longoma, Lovy			028C	Prod.	Jakomo, Felix		3060062-5	029E		Orchestre Super Lovy		
124764622	RS 259 124764622	0.00 / 0.00	Biatondi kasanda / Nico & l'Orchestre African Fiesta	Enth.: Biatondi Kasanda (VITA 73). Alvoga (VITA 102)	1 Schallpl. ; 45 UpM ; 17,5 cm	RS 259	ASL 7-1733	1975	[S.l.]	ASL (East Africa)	12.3 Musik, 12.3 Kongo, 12.3 Lingala			135147484	028E		Nico <Docteur>	1939-1985	3058909-5	029E		African Fiesta		
124778151	TK 112 124778151	-0.00 / -0.84	Saisie en douane 20 ans deja / Zaiko Nkolo-Mboka & Baroza	Enth.: 20 ans...saisie en douane. Jngratitude. Sasa. Deception B. Zaiko ...10 ans - Ngok. Patseli. Mira-Maketa. Suka-Ntima	1 Tonkassette ; Stereo ; 10x7 cm, 4 mm Band	TK 112	MGS 72	1996	[Südafrika?]	[Gallo Records]	Musik, Kongo, Populäre Musik	2015/-		1125895942	028C	prf	Baroza, Tino	1930-1968	3060071-6	029A	cmp	Zaiko Nkolo-Mboka		3060071-6	029F	prf	Zaiko Nkolo-Mboka		
124781721	RS 280 124781721	-13.75 / -14.70	Nazonga mboka - 1 / Orchestre Zeke Monano. Yefu	Enth. außerdem: Nazonga Mboka - 2	1 Schallpl. ; 45 UpM, stereo ; 17,5 cm	RS 280	PAT 2	1977	Nairobi	A.I.T. Records	12.3 Musik, 12.3 Kenia, 12.3 Kongo, 12.3 Lingala				028E		Yefu		3060084-4	029A		Orchestre Zeke Monano		
