PPN	GND-ID	GND-Name	GND-JSON	Kategorie	Rolle	Name	Bemerkung	
122848608	http://d-nb.info/gnd/3058909-5	African Fiesta	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3058909-5","_standard":"text":"African Fiesta"},"conceptName":"African Fiesta"}	029E	$B:	African Fiesta		
122849132	http://d-nb.info/gnd/1053816766	Mabélé, Aurlus	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1053816766","_standard":"text":"Mabélé, Aurlus"},"conceptName":"Mabélé, Aurlus"}	028E	$B:	Mabélé, Aurlus	1953-2020	
122849132	http://d-nb.info/gnd/3059198-3	Loketo	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3059198-3","_standard":"text":"Loketo"},"conceptName":"Loketo"}	029A	$B:	Loketo		
122850807	http://d-nb.info/gnd/107876333X	M'Pompon	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/107876333X","_standard":"text":"M'Pompon"},"conceptName":"M'Pompon"}	028C	$B:	M'Pompon		
122850807	http://d-nb.info/gnd/138677433	Pépé Kallé	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/138677433","_standard":"text":"Pépé Kallé"},"conceptName":"Pépé Kallé"}	028C/01	$B:	Pépé Kallé	1951-1998	
122850807	http://d-nb.info/gnd/1074023617	Bel, M'bilia	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1074023617","_standard":"text":"Bel, M'bilia"},"conceptName":"Bel, M'bilia"}	028E	$B:	Bel, M'bilia	1959-	
122850807	http://d-nb.info/gnd/1077589123	Surya, Abby	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1077589123","_standard":"text":"Surya, Abby"},"conceptName":"Surya, Abby"}	028E/01	$B:	Surya, Abby		
122851536	http://d-nb.info/gnd/1022331574	Les Bantous de la Capitale	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1022331574","_standard":"text":"Les Bantous de la Capitale"},"conceptName":"Les Bantous de la Capitale"}	029E	$B:	Les Bantous de la Capitale		
122851633	http://d-nb.info/gnd/1034498649	Franco, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034498649","_standard":"text":"Franco, Musiker"},"conceptName":"Franco, Musiker"}	028E	$B:	Franco <Musiker>	1938-1989	
122851633	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029E	$B:	Tout-Puissant OK Jazz		
122887468	http://d-nb.info/gnd/1034498649	Franco, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034498649","_standard":"text":"Franco, Musiker"},"conceptName":"Franco, Musiker"}	028E	$B:	Franco <Musiker>	1938-1989	
122887468	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029E	$B:	Tout-Puissant OK Jazz		
122887468	http://d-nb.info/gnd/1022221183	Baniel et Nana	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1022221183","_standard":"text":"Baniel et Nana"},"conceptName":"Baniel et Nana"}	029E/01	$B:	Baniel et Nana		
122887638	http://d-nb.info/gnd/1034498649	Franco, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034498649","_standard":"text":"Franco, Musiker"},"conceptName":"Franco, Musiker"}	028E	$B:	Franco <Musiker>	1938-1989	
122887638	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029E	$B:	Tout-Puissant OK Jazz		
12288857X	http://d-nb.info/gnd/			028E	$B:	Depuissant		
12288857X	http://d-nb.info/gnd/1141922274	Mwamba, Charles	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1141922274","_standard":"text":"Mwamba, Charles"},"conceptName":"Mwamba, Charles"}	028E/01	$B:	Mwamba, Charles	1934-1999	
12288857X	http://d-nb.info/gnd/134782542	Ley, Tabu	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/134782542","_standard":"text":"Ley, Tabu"},"conceptName":"Ley, Tabu"}	028E/02	$B:	Ley, Tabu	1940-2013	
12288857X	http://d-nb.info/gnd/1183717806	Mujos	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1183717806","_standard":"text":"Mujos"},"conceptName":"Mujos"}	028E/03	$B:	Mujos		
12288857X	http://d-nb.info/gnd/1089599935	Izeidi, Roger	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1089599935","_standard":"text":"Izeidi, Roger"},"conceptName":"Izeidi, Roger"}	028E/04	$B:	Izeidi, Roger		
12288857X	http://d-nb.info/gnd/3058909-5	African Fiesta	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3058909-5","_standard":"text":"African Fiesta"},"conceptName":"African Fiesta"}	029E	$B:	African Fiesta		
12288924X	http://d-nb.info/gnd/138677433	Pépé Kallé	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/138677433","_standard":"text":"Pépé Kallé"},"conceptName":"Pépé Kallé"}	028E	$B:	Pépé Kallé	1951-1998	
12289104X	http://d-nb.info/gnd/3059219-7	Zaïko Langa Langa (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3059219-7","_standard":"text":"Zaïko Langa Langa (Musikgruppe)"},"conceptName":"Zaïko Langa Langa (Musikgruppe)"}	029E	$B:	Zaïko Langa Langa		
122891201	http://d-nb.info/gnd/1034498649	Franco, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034498649","_standard":"text":"Franco, Musiker"},"conceptName":"Franco, Musiker"}	028E	$B:	Franco <Musiker>	1938-1989	
122891201	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029E	$B:	Tout-Puissant OK Jazz		
12289152X	http://d-nb.info/gnd/1071734989	M'Bila, Mansia	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1071734989","_standard":"text":"M'Bila, Mansia"},"conceptName":"M'Bila, Mansia"}	028E	$B:	M'Bila, Mansia		
122891597	http://d-nb.info/gnd/1034498649	Franco, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034498649","_standard":"text":"Franco, Musiker"},"conceptName":"Franco, Musiker"}	028E	$B:	Franco <Musiker>	1938-1989	
122891597	http://d-nb.info/gnd/1034187279	Ndombe, Pepe	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034187279","_standard":"text":"Ndombe, Pepe"},"conceptName":"Ndombe, Pepe"}	028E/01	$B:	Ndombe, Pepe	1944-2012	
122891597	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029E	$B:	Tout-Puissant OK Jazz		
122892151	http://d-nb.info/gnd/1012128296	Abeti	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1012128296","_standard":"text":"Abeti"},"conceptName":"Abeti"}	028E	$B:	Abeti	1951-1994	
122892402	http://d-nb.info/gnd/134782542	Ley, Tabu	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/134782542","_standard":"text":"Ley, Tabu"},"conceptName":"Ley, Tabu"}	028E	$B:	Ley, Tabu	1940-2013	
122892402	http://d-nb.info/gnd/3028408-9	Afrisa International Orchestra	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3028408-9","_standard":"text":"Afrisa International Orchestra"},"conceptName":"Afrisa International Orchestra"}	029E	$B:	Afrisa International Orchestra		
122985192	http://d-nb.info/gnd/134782542	Ley, Tabu	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/134782542","_standard":"text":"Ley, Tabu"},"conceptName":"Ley, Tabu"}	028E	$B:	Ley, Tabu	1940-2013	
122985192	http://d-nb.info/gnd/3028408-9	Afrisa International Orchestra	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3028408-9","_standard":"text":"Afrisa International Orchestra"},"conceptName":"Afrisa International Orchestra"}	029E	$B:	Afrisa International Orchestra		
122985303	http://d-nb.info/gnd/			028E	$B:	Ciel, Beyou		
122985303	http://d-nb.info/gnd/134782542	Ley, Tabu	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/134782542","_standard":"text":"Ley, Tabu"},"conceptName":"Ley, Tabu"}	028E/01	$B:	Ley, Tabu	1940-2013	
122985303	http://d-nb.info/gnd/3028408-9	Afrisa International Orchestra	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3028408-9","_standard":"text":"Afrisa International Orchestra"},"conceptName":"Afrisa International Orchestra"}	029E	$B:	Afrisa International Orchestra		
122985583	http://d-nb.info/gnd/1034498649	Franco, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034498649","_standard":"text":"Franco, Musiker"},"conceptName":"Franco, Musiker"}	028E	$B:	Franco <Musiker>	1938-1989	
122985583	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029E	$B:	Tout-Puissant OK Jazz		
122986105	http://d-nb.info/gnd/1034498649	Franco, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034498649","_standard":"text":"Franco, Musiker"},"conceptName":"Franco, Musiker"}	028E	$B:	Franco <Musiker>	1938-1989	
122986105	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029E	$B:	Tout-Puissant OK Jazz		
122986415	http://d-nb.info/gnd/1089599935	Izeidi, Roger	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1089599935","_standard":"text":"Izeidi, Roger"},"conceptName":"Izeidi, Roger"}	028C	$B:Komp.	Izeidi, Roger		
122986415	http://d-nb.info/gnd/3058909-5	African Fiesta	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3058909-5","_standard":"text":"African Fiesta"},"conceptName":"African Fiesta"}	029E	$B:	African Fiesta		
122986636	http://d-nb.info/gnd/1034498649	Franco, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034498649","_standard":"text":"Franco, Musiker"},"conceptName":"Franco, Musiker"}	028E	$B:	Franco <Musiker>	1938-1989	
122986636	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029E	$B:	Tout-Puissant OK Jazz		
123133033	http://d-nb.info/gnd/1074001427	Kibwe	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1074001427","_standard":"text":"Kibwe"},"conceptName":"Kibwe"}	028E	$B:	Kibwe		
123483085	http://d-nb.info/gnd/121324982	Roberts, John Storm	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/121324982","_standard":"text":"Roberts, John Storm"},"conceptName":"Roberts, John Storm"}	028C	$4:edt	Roberts, John Storm	1936-2009	
123483700	http://d-nb.info/gnd/121324982	Roberts, John Storm	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/121324982","_standard":"text":"Roberts, John Storm"},"conceptName":"Roberts, John Storm"}	028C	$B:	Roberts, John Storm	1936-2009	
123483700	http://d-nb.info/gnd/1143243307	Abelo, Losta	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1143243307","_standard":"text":"Abelo, Losta"},"conceptName":"Abelo, Losta"}	028C	$B:	Abelo, Losta		
123483700	http://d-nb.info/gnd/			028C	$B:	Yirung, Kayembe		
123483700	http://d-nb.info/gnd/			028C	$B:	Nambi, Soki		
123483700	http://d-nb.info/gnd/			028C	$B:	Mkwawa, Joseph		
123483700	http://d-nb.info/gnd/			028C	$B:	Piana, Chola		
123483700	http://d-nb.info/gnd/			028C	$B:	mwaKitime, Francis		
124393756	http://d-nb.info/gnd/1034498649	Franco, Musiker	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1034498649","_standard":"text":"Franco, Musiker"},"conceptName":"Franco, Musiker"}	028E	$B:	Franco <Musiker>	1938-1989	
124393756	http://d-nb.info/gnd/1022331574	Les Bantous de la Capitale	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1022331574","_standard":"text":"Les Bantous de la Capitale"},"conceptName":"Les Bantous de la Capitale"}	029E	$B:	Les Bantous de la Capitale		
124393756	http://d-nb.info/gnd/3060869-7	Orchestre Mando Negro Kwala Kwa (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060869-7","_standard":"text":"Orchestre Mando Negro Kwala Kwa (Musikgruppe)"},"conceptName":"Orchestre Mando Negro Kwala Kwa (Musikgruppe)"}	029E/01	$B:	Orchestre Mando Negro Kwala Kwa		
124393756	http://d-nb.info/gnd/3015656-7	Tout-Puissant OK Jazz	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3015656-7","_standard":"text":"Tout-Puissant OK Jazz"},"conceptName":"Tout-Puissant OK Jazz"}	029E/02	$B:	Tout-Puissant OK Jazz		
124393756	http://d-nb.info/gnd/3059877-1	Orchestre Sinza (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3059877-1","_standard":"text":"Orchestre Sinza (Musikgruppe)"},"conceptName":"Orchestre Sinza (Musikgruppe)"}	029E/03	$B:	Orchestre Sinza		
124393756	http://d-nb.info/gnd/3059878-3	Orchestre Hi-Fives	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3059878-3","_standard":"text":"Orchestre Hi-Fives"},"conceptName":"Orchestre Hi-Fives"}	029E/04	$B:	Orchestre Hi-Fives		
124630332	http://d-nb.info/gnd/1074852729	Mapangala, Samba	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/1074852729","_standard":"text":"Mapangala, Samba"},"conceptName":"Mapangala, Samba"}	028E	$B:	Mapangala, Samba		
124630332	http://d-nb.info/gnd/107485280X	Samba Mapangala et son Orchestre Virunga	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/107485280X","_standard":"text":"Samba Mapangala et son Orchestre Virunga"},"conceptName":"Samba Mapangala et son Orchestre Virunga"}	029E	$B:	Samba Mapangala et son Orchestre Virunga		
124652131	http://d-nb.info/gnd/138676089	Baba Gaston	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/138676089","_standard":"text":"Baba Gaston"},"conceptName":"Baba Gaston"}	028E	$B:	Baba Gaston	1936-1997	
124652131	http://d-nb.info/gnd/3060005-4	Orchestre Baba National	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060005-4","_standard":"text":"Orchestre Baba National"},"conceptName":"Orchestre Baba National"}	029E	$B:	Orchestre Baba National		
124751733	http://d-nb.info/gnd/131311703X	Kanindo, Phares Oluoch	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/131311703X","_standard":"text":"Kanindo, Phares Oluoch"},"conceptName":"Kanindo, Phares Oluoch"}	028C	$4:pro	Kanindo, Phares Oluoch	1942-2014	
124751733	http://d-nb.info/gnd/			028E	$B:	Katele		
124751733	http://d-nb.info/gnd/3060047-9	Super Mazembe (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060047-9","_standard":"text":"Super Mazembe (Musikgruppe)"},"conceptName":"Super Mazembe (Musikgruppe)"}	029E	$B:	Super Mazembe		
124751903	http://d-nb.info/gnd/3060047-9	Super Mazembe (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060047-9","_standard":"text":"Super Mazembe (Musikgruppe)"},"conceptName":"Super Mazembe (Musikgruppe)"}	029F	$4:prf	Super Mazembe		
124752012	http://d-nb.info/gnd/			028C	$B:Prod.	Jakomo, Abdalla F.		
124752012	http://d-nb.info/gnd/			028E	$B:	Katele		
124752012	http://d-nb.info/gnd/3060047-9	Super Mazembe (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060047-9","_standard":"text":"Super Mazembe (Musikgruppe)"},"conceptName":"Super Mazembe (Musikgruppe)"}	029E	$B:	Super Mazembe		
124752160	http://d-nb.info/gnd/			028A	$B:	Katele		
124752160	http://d-nb.info/gnd/131311703X	Kanindo, Phares Oluoch	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/131311703X","_standard":"text":"Kanindo, Phares Oluoch"},"conceptName":"Kanindo, Phares Oluoch"}	028C	$4:pro	Kanindo, Phares Oluoch	1942-2014	
124752160	http://d-nb.info/gnd/3060047-9	Super Mazembe (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060047-9","_standard":"text":"Super Mazembe (Musikgruppe)"},"conceptName":"Super Mazembe (Musikgruppe)"}	029E	$B:	Super Mazembe		
124752225	http://d-nb.info/gnd/			028A	$B:	Bukalos		
124752225	http://d-nb.info/gnd/131311703X	Kanindo, Phares Oluoch	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/131311703X","_standard":"text":"Kanindo, Phares Oluoch"},"conceptName":"Kanindo, Phares Oluoch"}	028C	$4:pro	Kanindo, Phares Oluoch	1942-2014	
124752225	http://d-nb.info/gnd/3060047-9	Super Mazembe (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060047-9","_standard":"text":"Super Mazembe (Musikgruppe)"},"conceptName":"Super Mazembe (Musikgruppe)"}	029E	$B:	Super Mazembe		
124752268	http://d-nb.info/gnd/			028C	$B:Prod.	Jakomo, Felix		
124752268	http://d-nb.info/gnd/			028E	$B:	Lovy		
124752268	http://d-nb.info/gnd/3060047-9	Super Mazembe (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060047-9","_standard":"text":"Super Mazembe (Musikgruppe)"},"conceptName":"Super Mazembe (Musikgruppe)"}	029E	$B:	Super Mazembe		
124752381	http://d-nb.info/gnd/			028A	$B:	Katele		
124752381	http://d-nb.info/gnd/131311703X	Kanindo, Phares Oluoch	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/131311703X","_standard":"text":"Kanindo, Phares Oluoch"},"conceptName":"Kanindo, Phares Oluoch"}	028C	$4:pro	Kanindo, Phares Oluoch	1942-2014	
124752381	http://d-nb.info/gnd/3060047-9	Super Mazembe (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060047-9","_standard":"text":"Super Mazembe (Musikgruppe)"},"conceptName":"Super Mazembe (Musikgruppe)"}	029E	$B:	Super Mazembe		
124752489	http://d-nb.info/gnd/			028C	$B:Prod.	Jakomo, Abdalla F.		
124752489	http://d-nb.info/gnd/3060047-9	Super Mazembe (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060047-9","_standard":"text":"Super Mazembe (Musikgruppe)"},"conceptName":"Super Mazembe (Musikgruppe)"}	029E	$B:	Super Mazembe		
124752594	http://d-nb.info/gnd/131311703X	Kanindo, Phares Oluoch	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/131311703X","_standard":"text":"Kanindo, Phares Oluoch"},"conceptName":"Kanindo, Phares Oluoch"}	028C	$4:pro	Kanindo, Phares Oluoch	1942-2014	
124752594	http://d-nb.info/gnd/3060047-9	Super Mazembe (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060047-9","_standard":"text":"Super Mazembe (Musikgruppe)"},"conceptName":"Super Mazembe (Musikgruppe)"}	029E	$B:	Super Mazembe		
124752675	http://d-nb.info/gnd/			028C	$B:Prod.	Jakomo, Abdalla F.		
124752675	http://d-nb.info/gnd/3060047-9	Super Mazembe (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060047-9","_standard":"text":"Super Mazembe (Musikgruppe)"},"conceptName":"Super Mazembe (Musikgruppe)"}	029A	$B:	Super Mazembe		
124752705	http://d-nb.info/gnd/			028C	$4:pro	Jakomo, Abdalla F.		
124752705	http://d-nb.info/gnd/3060047-9	Super Mazembe (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060047-9","_standard":"text":"Super Mazembe (Musikgruppe)"},"conceptName":"Super Mazembe (Musikgruppe)"}	029F	$4:prf	Super Mazembe		
124752756	http://d-nb.info/gnd/131311703X	Kanindo, Phares Oluoch	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/131311703X","_standard":"text":"Kanindo, Phares Oluoch"},"conceptName":"Kanindo, Phares Oluoch"}	028C	$4:pro	Kanindo, Phares Oluoch	1942-2014	
124752756	http://d-nb.info/gnd/3060047-9	Super Mazembe (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060047-9","_standard":"text":"Super Mazembe (Musikgruppe)"},"conceptName":"Super Mazembe (Musikgruppe)"}	029F	$4:prf	Super Mazembe		
124752802	http://d-nb.info/gnd/			028A	$4:cmp	Kanema, Kasongo wa		
124752802	http://d-nb.info/gnd/131311703X	Kanindo, Phares Oluoch	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/131311703X","_standard":"text":"Kanindo, Phares Oluoch"},"conceptName":"Kanindo, Phares Oluoch"}	028C	$4:pro	Kanindo, Phares Oluoch	1942-2014	
124752802	http://d-nb.info/gnd/3060047-9	Super Mazembe (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060047-9","_standard":"text":"Super Mazembe (Musikgruppe)"},"conceptName":"Super Mazembe (Musikgruppe)"}	029F	$4:prf	Super Mazembe		
12475287X	http://d-nb.info/gnd/			028C	$4:pro	Jakomo, Abdalla F.		
12475287X	http://d-nb.info/gnd/3060047-9	Super Mazembe (Musikgruppe)	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060047-9","_standard":"text":"Super Mazembe (Musikgruppe)"},"conceptName":"Super Mazembe (Musikgruppe)"}	029F	$4:prf	Super Mazembe		
12476424X	http://d-nb.info/gnd/			028A	$B:	Longoma, Lovy		
12476424X	http://d-nb.info/gnd/			028C	$B:Prod.	Jakomo, Felix		
12476424X	http://d-nb.info/gnd/3060062-5	Orchestre Super Lovy	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060062-5","_standard":"text":"Orchestre Super Lovy"},"conceptName":"Orchestre Super Lovy"}	029E	$B:	Orchestre Super Lovy		
124764290	http://d-nb.info/gnd/			028A	$B:	Longoma, Lovy		
124764290	http://d-nb.info/gnd/			028C	$B:Prod.	Jakomo, Felix		
124764290	http://d-nb.info/gnd/3060062-5	Orchestre Super Lovy	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060062-5","_standard":"text":"Orchestre Super Lovy"},"conceptName":"Orchestre Super Lovy"}	029E	$B:	Orchestre Super Lovy		
12476441X	http://d-nb.info/gnd/			028A	$B:	Longoma, Lovy		
12476441X	http://d-nb.info/gnd/			028C	$B:Prod.	Jakomo, Felix		
12476441X	http://d-nb.info/gnd/3060062-5	Orchestre Super Lovy	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060062-5","_standard":"text":"Orchestre Super Lovy"},"conceptName":"Orchestre Super Lovy"}	029E	$B:	Orchestre Super Lovy		
124764487	http://d-nb.info/gnd/			028A	$B:	Longoma, Lovy		
124764487	http://d-nb.info/gnd/			028C	$B:Prod.	Jakomo, Felix		
124764487	http://d-nb.info/gnd/3060062-5	Orchestre Super Lovy	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3060062-5","_standard":"text":"Orchestre Super Lovy"},"conceptName":"Orchestre Super Lovy"}	029E	$B:	Orchestre Super Lovy		
124764622	http://d-nb.info/gnd/135147484	Nico, Docteur	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/135147484","_standard":"text":"Nico, Docteur"},"conceptName":"Nico, Docteur"}	028E	$B:	Nico <Docteur>	1939-1985	
124764622	http://d-nb.info/gnd/3058909-5	African Fiesta	"frontendLanguage":"de","_fulltext":"text":"TBD"},"conceptURI":"http://d-nb.info/gnd/3058909-5","_standard":"text":"African Fiesta"},"conceptName":"African Fiesta"}	029E	$B:	African Fiesta		
